video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,video_error_or_removed
-J8M3jkzZa0,18.27.02,"H. Aufray, soupçonneux : Quelqu'un a influencé Johnny pour son testament 26/2",broudge03,25,2018-02-26T18:47:02.000Z,"johnny hallyday""|""hugues aufray""|""sylvie vartan""|""laura smet""|""david hallyday""|""laeticia hallyday",19281,0,0,0,https://i.ytimg.com/vi/-J8M3jkzZa0/default.jpg,True,False
BU44dwsn7fc,18.27.02,After Foot du lundi 26/02 – Partie 2/6 - L’avis tranché de Jonatan MacHary sur Bruno Genesio,AFTER FOOT,17,2018-02-26T23:47:55.000Z,"BFMSPORTBOOST""|""afterfoot""|""football""|""debat""|""strategie""|""reactions""|""gilbert brisbois""|""compte-rendus""|""sport""|""rmc""|""rmcsport""|""radio""|""opinion""|""pierre ducrocq""|""jonatan machardy""|""jean-louis tourre""|""bruno genesio",3540,0,0,0,https://i.ytimg.com/vi/BU44dwsn7fc/default.jpg,True,False
tw86QNINDuM,18.27.02,Jean-Marie Le Pen - Le Carrefour de l'info CNEWS / Jean-Pierre Elkabbach,Jean-Marie Le Pen,25,2018-02-26T18:04:36.000Z,"jean-marie le pen""|""front national""|""marine le pen""|""france""|""politique""|""journal""|""de""|""bord""|""media""|""fn""|""sarkozy""|""mlp""|""presidentielles",5183,0,0,0,https://i.ytimg.com/vi/tw86QNINDuM/default.jpg,True,False
XCXOcAx25vo,18.27.02,Macron : gare aux ordonnances ! #cdanslair 26.02.2018,C dans l'air,24,2018-02-26T18:18:01.000Z,"macron""|""sncf""|""ordonnances""|""gouvernement""|""réforme""|""hulot",8334,48,17,0,https://i.ytimg.com/vi/XCXOcAx25vo/default.jpg,True,False
AILhNz82IzY,18.27.02,Diriliş Ertuğrul 108.Bölüm 2. Tanıtımı,TRT 1,24,2018-02-26T09:18:18.000Z,"trt""|""trt1",641626,4293,321,0,https://i.ytimg.com/vi/AILhNz82IzY/default.jpg,True,False
a_YHfkp4MLU,18.27.02,Reparation vario Bidalot quel boulot,Tomahawktuning,2,2018-02-26T12:22:52.000Z,[none],4013,0,0,0,https://i.ytimg.com/vi/a_YHfkp4MLU/default.jpg,True,False
0lZHsBLSvzo,18.28.02,Johnny : une famille française #cdanslair 27.02.2018,C dans l'air,24,2018-02-27T18:19:37.000Z,"héritage""|""johnny hallyday""|""testament""|""David Moncoutié""|""laura""|""sylvie""|""succession",11289,63,24,0,https://i.ytimg.com/vi/0lZHsBLSvzo/default.jpg,True,False
-J8M3jkzZa0,18.28.02,"H. Aufray, soupçonneux : Quelqu'un a influencé Johnny pour son testament 26/2",broudge03,25,2018-02-26T18:47:02.000Z,"johnny hallyday""|""hugues aufray""|""sylvie vartan""|""laura smet""|""david hallyday""|""laeticia hallyday",55869,0,0,0,https://i.ytimg.com/vi/-J8M3jkzZa0/default.jpg,True,False
7vZ_v8S8Ayc,18.28.02,Vague de froid Moscou-Paris : la baie d'Ajaccio recouverte de neige,France 3 Corse ViaStella,25,2018-02-27T10:26:30.000Z,"viastella""|""corse""|""france3corse""|""France3""|""ajaccio""|""bastia""|""corte""|""calvi""|""propriano""|""porto-vecchio""|""ghisonaccia""|""corse-du-sud""|""haute-corse",11362,33,5,0,https://i.ytimg.com/vi/7vZ_v8S8Ayc/default.jpg,True,False
2z-ssMlsy-Y,18.28.02,MBK silent bloc super bloc ultra bloc,Tomahawktuning,2,2018-02-27T12:58:58.000Z,[none],3550,0,0,0,https://i.ytimg.com/vi/2z-ssMlsy-Y/default.jpg,True,False
fVAICvten20,18.28.02,CHARLES GAVE : 2018 VERS UNE NOUVELLE CRISE FINANCIÈRE ?,Planetes360,25,2018-02-27T17:00:04.000Z,"CHARLES GAVE""|""CRISE""|""FINANCIERE""|""2018""|""PLANETES360""|""L'INSTITUT DES LIBERTES""|""LA MINUTE ECO""|""ECONOMIE""|""POLITIQUE""|""ARGENT""|""CASH""|""MONNAIE""|""BTC""|""BITCOIN""|""COMMENT""|""COMPRENDRE""|""GAGNER""|""TV""|""HANOUNA""|""C8""|""BFM""|""BFM TV""|""BFM BUSINESS""|""PIERRE JOVANOVIC""|""LIVRES""|""AGIR""|""ZEMMOUR""|""ZEMMOUR & NAULLEAU""|""RTL""|""ERIC ZEMMOUR""|""MARINE LE PEN""|""TVL""|""RT FRANCE""|""CNEWS""|""LCI""|""FRANCE INFO""|""FRANCE""|""MACRON""|""CLASH""|""ONPC""|""NETFLIX""|""FACEBOOK""|""TWITTER""|""INSTAGRAM""|""YOUTUBE""|""TOP 10""|""BUZZ",6873,221,7,0,https://i.ytimg.com/vi/fVAICvten20/default.jpg,True,False
8ani9GbjgiY,18.28.02,After Foot du lundi 26/02 – Partie 3/6 - Les questions de l'After,AFTER FOOT,17,2018-02-26T23:47:57.000Z,"BFMSPORTBOOST""|""afterfoot""|""football""|""debat""|""strategie""|""reactions""|""gilbert brisbois""|""compte-rendus""|""sport""|""rmc""|""rmcsport""|""radio""|""opinion""|""pierre ducrocq""|""jonatan machardy""|""jean-louis tourre""|""les questions de l'after",10148,0,0,0,https://i.ytimg.com/vi/8ani9GbjgiY/default.jpg,True,False
WnS62v36upg,18.01.03,L’univers impitoyable des Le Pen #cdanslair 28.02.2018,C dans l'air,24,2018-02-28T18:35:03.000Z,"Jean-Marie Le Pen""|""Marine Le Pen""|""droite extrême droite""|""marion maréchal le Pen""|""de gaulle""|""pétain""|""politique wauquiez",9133,36,17,0,https://i.ytimg.com/vi/WnS62v36upg/default.jpg,True,False
kZK_WHsxu1g,18.01.03,After Foot du mercredi 28/02 – Partie 2/3 - Débrief de PSG/OM (3-0),AFTER FOOT,17,2018-02-28T23:41:02.000Z,"BFMSPORTBOOST""|""afterfoot""|""football""|""debat""|""strategie""|""reactions""|""gilbert brisbois""|""compte-rendus""|""sport""|""rmc""|""rmcsport""|""radio""|""opinion""|""jerome rothen""|""pierre ducrocq""|""alan""|""jean-marie""|""psg""|""om""|""coupe de france""|""operation""|""blessure""|""neymar""|""bresil",9210,0,0,0,https://i.ytimg.com/vi/kZK_WHsxu1g/default.jpg,True,False
vHLd_3lHsZM,18.01.03,Diriliş Ertuğrul 109.Bölüm Tanıtımı.,TRT 1,24,2018-02-28T21:01:30.000Z,"trt""|""trt1",237084,1464,64,0,https://i.ytimg.com/vi/vHLd_3lHsZM/default.jpg,True,False
U3u_1UeLLqI,18.02.03,After Foot du jeudi 01/03 – Partie 2/3 - Débrief de Las Palmas/Barça (1-1),AFTER FOOT,17,2018-03-01T23:17:34.000Z,"BFMSPORTBOOST""|""afterfoot""|""football""|""debat""|""strategie""|""reactions""|""gilbert brisbois""|""compte-rendus""|""sport""|""rmc""|""rmcsport""|""radio""|""opinion""|""debrief""|""fred hermel""|""om""|""neymar""|""liga""|""las palmas""|""barça""|""jerome rothen""|""jonatan machardy",5928,0,0,0,https://i.ytimg.com/vi/U3u_1UeLLqI/default.jpg,True,False
ABmDSocWsxg,18.03.03,Jean-Marie Le Pen - Bourdin Direct BFM TV,Jean-Marie Le Pen,25,2018-03-02T08:19:34.000Z,"jean-marie le pen""|""front national""|""marine le pen""|""france""|""politique""|""journal""|""de""|""bord""|""media""|""fn""|""sarkozy""|""mlp""|""presidentielles",10179,0,0,0,https://i.ytimg.com/vi/ABmDSocWsxg/default.jpg,True,False
ZIYvziZKsjo,18.03.03,Kit Polini 70cc - quelques explications en detail,Tomahawktuning,2,2018-03-02T12:43:45.000Z,[none],4403,0,0,0,https://i.ytimg.com/vi/ZIYvziZKsjo/default.jpg,True,False
6VHApmdFU7w,18.03.03,Johnny : Laeticia publie un très étrange communiqué! Décryptage - 1/3,broudge03,25,2018-03-01T21:00:39.000Z,"communiqué laeticia""|""laeticia hallyday""|""johnny hallyday""|""réponse laeticia hallyday""|""laura smet""|""david hallyday""|""sylvie vartan",33405,0,0,0,https://i.ytimg.com/vi/6VHApmdFU7w/default.jpg,True,False
lTfzt4OMhsA,18.03.03,"EYINDI BANA UNIKIN BATOMBOKI KABILA AKENDE, OPPOSITIONS NIOSO BABOYI ELECTION  MINDUKI",BISONIOSO CONGO RDC,25,2018-03-02T04:11:46.000Z,"voice of congo joseph kabila""|""mobutu sese seko""|""zaire""|""Ethiene Tshisekedi""|""Moise Katumbi""|""congo""|""democratic republic of congo""|""kanambe""|""honore ngbanda""|""kinshasa makambo""|""rumba""|""congolaise""|""musique congolaise""|""tshangu tv""|""francis kalombo""|""koffi olomide""|""papa wemba""|""theatre congolais""|""ndombolo""|""jb mpiana""|""werrason""|""fally ipupa""|""ferre gola""|""rwanda""|""paul kagame""|""libolo""|""likata""|""video+18""|""footbal congolais",30767,216,39,0,https://i.ytimg.com/vi/lTfzt4OMhsA/default.jpg,True,False
fREFwJF6lBI,18.03.03,Sans filet 20,philippe jandrok,22,2018-03-02T11:49:53.000Z,"Pandrora""|""Vaccins""|""Vaccination""|""Buzyn",3554,0,0,0,https://i.ytimg.com/vi/fREFwJF6lBI/default.jpg,True,False
r_T375gTMtw,18.04.03,Les portraits qui font l'actualité - On n'est pas couché 3 mars 2018 #ONPC,On n'est pas couché,24,2018-03-03T23:01:51.000Z,"onpc""|""on n'est pas couche""|""laurent ruquier""|""yann moix""|""christine angot""|""3 mars 2018""|""actualité",17263,0,0,0,https://i.ytimg.com/vi/r_T375gTMtw/default.jpg,True,False
wiIKoLtj2lw,18.04.03,Direct du 3 Mars 2018,Enfants de Medjugorje Emmanuel Maillard,29,2018-03-03T22:19:57.000Z,"Medjugorje""|""Medj""|""soeur Emmanuel""|""soeur""|""emmanuel",4041,188,11,0,https://i.ytimg.com/vi/wiIKoLtj2lw/default.jpg,True,False
5pyZ2rOKo4I,18.04.03,On répare du boguet Puch et Tomos,Tomahawktuning,2,2018-03-03T11:57:00.000Z,[none],4034,0,0,0,https://i.ytimg.com/vi/5pyZ2rOKo4I/default.jpg,True,False
HAo8KW3tIDk,18.04.03,FJ: Quand nos guides nous poussent à contacter notre autre.,Yin  Lumière,22,2018-03-03T21:42:09.000Z,[none],1378,97,4,0,https://i.ytimg.com/vi/HAo8KW3tIDk/default.jpg,True,False
bxxt4tBeMic,18.05.03,Eddy de Pretto - On n'est pas couché 3 mars 2018 #ONPC,On n'est pas couché,24,2018-03-04T00:34:39.000Z,"onpc""|""on n'est pas couche""|""laurent ruquier""|""yann moix""|""christine angot""|""3 mars 2018""|""eddy de pretto""|""musique""|""texte""|""album""|""cure",94021,0,0,0,https://i.ytimg.com/vi/bxxt4tBeMic/default.jpg,True,False
s_t7syekz-Y,18.05.03,L’affaire Pierre-Ambroise Bosse vue par Alain Soral,ERTV Officiel,25,2018-03-04T09:55:56.000Z,"soral""|""ertv""|""sport""|""ldj""|""violence""|""justice",29368,0,0,0,https://i.ytimg.com/vi/s_t7syekz-Y/default.jpg,True,False
abXuWY925Qo,18.05.03,Le ménage au chrono !,COOK WITH ME,26,2018-03-05T10:30:00.000Z,"#astucesmaison""|""#organisation""|""#ménage""|""#viedefamille""|""speedcleaning""|""leménagepourlesparesseux""|""nettoyage",1482,0,0,0,https://i.ytimg.com/vi/abXuWY925Qo/default.jpg,True,False
9DVXkrmCS5M,18.05.03,qu'est-ce qui s'est écrasé dans l'antartique ? 4 mars 2018.,freedom-news network,25,2018-03-04T11:22:43.000Z,"exclusif""|""derniere heure""|""chemtrails""|""haarp""|""obama""|""clinton""|""trump""|""signes de la fin des temps""|""fin du monde""|""establishment""|""gouvernement mondial""|""nouvel ordre mondial""|""marine lepen""|""union européenne""|""communisme""|""fachisme""|""socialisme""|""pensée unique""|""fake news""|""ovni""|""nibiru""|""nexus""|""dereglements climatique""|""rechauffement climatique""|""grand minimum solaire""|""pollution""|""nucléaire""|""fukushima""|""tremblements de terre.",6566,0,0,0,https://i.ytimg.com/vi/9DVXkrmCS5M/default.jpg,True,False
TRPWJvjo7ko,18.06.03,Faites entrer l'accusé - Sylvain Schrutt : le gendre insoupçonnable,Faites entrer l'accusé,25,2018-03-05T11:42:17.000Z,"Faites entrer l'accusé""|""accusé""|""meurtre""|""faits divers""|""enquete""|""reconstitution""|""proces""|""sylvain schrutt""|""schrutt""|""leclerc""|""ghislaine leclerc""|""volesvres",30905,304,45,0,https://i.ytimg.com/vi/TRPWJvjo7ko/default.jpg,True,False
S72edpUMq-M,18.06.03,Italie : l'extrême droite encore #cdanslair 05.03.2018,C dans l'air,24,2018-03-05T18:18:05.000Z,"italie""|""extrême droite""|""Europe""|""Allemagne""|""hongrie""|""pologne",9117,71,23,0,https://i.ytimg.com/vi/S72edpUMq-M/default.jpg,True,False
bxxt4tBeMic,18.06.03,Eddy de Pretto - On n'est pas couché 3 mars 2018 #ONPC,On n'est pas couché,24,2018-03-04T00:34:39.000Z,"onpc""|""on n'est pas couche""|""laurent ruquier""|""yann moix""|""christine angot""|""3 mars 2018""|""eddy de pretto""|""musique""|""texte""|""album""|""cure",131349,0,0,0,https://i.ytimg.com/vi/bxxt4tBeMic/default.jpg,True,False
lQCtjOnB9Yg,18.06.03,Kisabac Lusamutner eter 05.03.18 Ansharj Lrutyun,KisabacLusamutner,29,2018-03-05T17:59:08.000Z,"Kisabac""|""Lusamutner""|""hrach""|""muradyan""|""qeshishyan""|""archy""|""atv""|""www.atv.am""|""hayastan""|""armenia""|""erevan""|""yerevan""|""tv""|""haykakan""|""irakan""|""patmutyunner""|""depqer""|""herustatesutyan""|""tiv""|""mek""|""talk""|""show""|""կիսաբաց""|""լուսամուտներ""|""հրաչ""|""մուրադյան""|""արչի""|""հայաստան""|""արմենիա""|""երևան""|""eter""|""եթեր""|""2018""|""05.03.2018",32613,122,42,0,https://i.ytimg.com/vi/lQCtjOnB9Yg/default.jpg,True,False
abXuWY925Qo,18.06.03,Le ménage au chrono !,COOK WITH ME,26,2018-03-05T10:30:00.000Z,"#astucesmaison""|""#organisation""|""#ménage""|""#viedefamille""|""speedcleaning""|""leménagepourlesparesseux""|""nettoyage",5942,0,0,0,https://i.ytimg.com/vi/abXuWY925Qo/default.jpg,True,False
mOSl58kj4D0,18.06.03,Pourquoi tant de divorces ? - Hassan Iquioussen,Hassan Iquioussen,27,2018-03-05T13:46:24.000Z,"Hassan""|""Iquioussen""|""Coran""|""conférence""|""sunnah""|""sunna""|""sounna""|""islam""|""pourquoi""|""tant""|""de""|""divorces",4008,269,10,0,https://i.ytimg.com/vi/mOSl58kj4D0/default.jpg,True,False
7LwE60VTuH8,18.06.03,Diriliş Ertuğrul 109.Bölüm 2.Tanıtımı,TRT 1,24,2018-03-05T07:50:39.000Z,"trt""|""trt1",613618,4934,208,0,https://i.ytimg.com/vi/7LwE60VTuH8/default.jpg,True,False
305ryPvU6A8,18.07.03,HomePod — Welcome Home by Spike Jonze — Apple,Apple,28,2018-03-06T05:00:32.000Z,"anderson paak""|""apartment""|""apple""|""apple music""|""choreography""|""dancer""|""dancing""|""fka twigs""|""twigs""|""homepod""|""new york""|""ryan heffington""|""siri""|""spike jonze""|""subway""|""till its over""|""smart speaker""|""home speaker""|""smart home""|""hoyte van hoytema",4794673,48139,12187,0,https://i.ytimg.com/vi/305ryPvU6A8/default.jpg,True,False
TRPWJvjo7ko,18.07.03,Faites entrer l'accusé - Sylvain Schrutt : le gendre insoupçonnable,Faites entrer l'accusé,25,2018-03-05T11:42:17.000Z,"Faites entrer l'accusé""|""accusé""|""meurtre""|""faits divers""|""enquete""|""reconstitution""|""proces""|""sylvain schrutt""|""schrutt""|""leclerc""|""ghislaine leclerc""|""volesvres",57525,421,65,0,https://i.ytimg.com/vi/TRPWJvjo7ko/default.jpg,True,False
x4kJgNSNskM,18.07.03,Jean-Marie Le Pen - Grandes Gueules RMC,Jean-Marie Le Pen,25,2018-03-06T13:51:23.000Z,"jean-marie le pen""|""front national""|""marine le pen""|""france""|""politique""|""journal""|""de""|""bord""|""media""|""fn""|""sarkozy""|""mlp""|""presidentielles",8496,0,0,0,https://i.ytimg.com/vi/x4kJgNSNskM/default.jpg,True,False
8jG-XNZ5CL0,18.07.03,After Foot du mardi 06/03 – Partie 7/7 - Retour sur Liverpool/Porto (0-0),AFTER FOOT,17,2018-03-07T00:25:43.000Z,"BFMSPORTBOOST""|""afterfoot""|""football""|""debat""|""strategie""|""reactions""|""gilbert brisbois""|""compte-rendus""|""sport""|""rmc""|""rmcsport""|""radio""|""opinion""|""daniel riolo""|""jerome rothen""|""william gallas""|""ldc""|""real madrid""|""psg""|""philippe auclair""|""liverpool""|""porto",4194,0,0,0,https://i.ytimg.com/vi/8jG-XNZ5CL0/default.jpg,True,False
Oo2SiOQKIhs,18.07.03,CHARLES GAVE : LES RISQUES DE LA PLANCHE A BILLETS,Planetes360,25,2018-03-06T17:00:02.000Z,"CHARLES GAVE""|""ECONOMIE""|""PIERRE JOVANOVIC""|""ALAIN SORAL""|""TF1""|""FREE""|""CANAL +""|""CRISE""|""BUZZ""|""CLASH""|""BFM""|""BFM TV""|""BFM BUSINESS""|""RMC""|""RTL""|""EUROPE 1""|""AMAZON""|""FACEBOOK""|""TWITTER""|""YOUTUBE""|""INSTAGRAM""|""EUROPE""|""EURO""|""FN""|""MARINE LE PEN""|""LE PEN""|""LIVRES""|""ARGENT""|""CASH""|""ALEXIS CORBIÈRE""|""BOURDIN""|""FRANCE INSOUMISE""|""MELENCHON""|""CSA""|""PLANETES360""|""ORANGE""|""E&R""|""NICOLAS DOZE""|""FRANCOIS ASSELINEAU""|""UPR""|""LESGG""|""ONPC""|""ERIC ZEMMOUR""|""ZEMMOUR""|""ZEMMOUR & NAULLEAU""|""FRANCE TV""|""FRANCE""|""MACRON""|""LREM",4388,147,5,0,https://i.ytimg.com/vi/Oo2SiOQKIhs/default.jpg,True,False
QzeX71J1scI,18.07.03,On repare tout les mopeds et les vans,Tomahawktuning,2,2018-03-06T09:18:37.000Z,[none],4162,0,0,0,https://i.ytimg.com/vi/QzeX71J1scI/default.jpg,True,False
8JP8ZCibx50,18.07.03,La gare centrale de Milan : marché de la drogue à ciel ouvert.,ERTV Officiel,25,2018-03-06T14:48:02.000Z,"E&R""|""E&R Traduction""|""Striscia la Notiza""|""Vittorio Brumotti""|""Migrants""|""Milan""|""Vente de drogue""|""Reportage de rue",18311,0,0,0,https://i.ytimg.com/vi/8JP8ZCibx50/default.jpg,True,False
u4LYpKqVo0s,18.08.03,On nettoie l’info – Mars 2018,ERTV Officiel,25,2018-03-07T11:53:49.000Z,"Mennel""|""BHL""|""Erdogan""|""ERFM""|""Pologne""|""UE""|""Macron""|""Médias""|""Jeanne d'Arc""|""Fachosphère""|""Sarcelles",13866,0,0,0,https://i.ytimg.com/vi/u4LYpKqVo0s/default.jpg,True,False
yR714KnvgJQ,18.08.03,Diriliş Ertuğrul 110.Bölüm Fragman,TRT Televizyon,1,2018-03-07T21:02:57.000Z,"TRT""|""Türkiye""|""Radyo""|""Televizyon""|""Kurumu""|""Dizi""|""Film""|""İzle""|""Full""|""Hd""|""Tam""|""Bölüm""|""Diriliş Ertuğrul 110.Bölüm Fragman""|""110.Bölüm Fragman""|""Fragman""|""110.Bölüm""|""Diriliş Ertuğrul""|""diriliş""|""ertuğrul""|""diriliş ertuğrul 110""|""diriliş ertuğrul 110 fragman""|""diriliş ertuğrul 110 fragman izle""|""diriliş ertuğrul 110 bölüm fragman izle""|""diriliş ertuğrul 110.bölüm fragman izle""|""dirilis ertugrul""|""dirilis ertugrul 110""|""dirilis ertugrul 110 fragman""|""izle""|""ızle""|""tanıtım""|""son fragman""|""yeni fragman""|""trt1""|""trt 1""|""dizi""|""dızı",364830,2533,117,0,https://i.ytimg.com/vi/yR714KnvgJQ/default.jpg,True,False
305ryPvU6A8,18.08.03,HomePod — Welcome Home by Spike Jonze — Apple,Apple,28,2018-03-06T05:00:32.000Z,"anderson paak""|""apartment""|""apple""|""apple music""|""choreography""|""dancer""|""dancing""|""fka twigs""|""twigs""|""homepod""|""new york""|""ryan heffington""|""siri""|""spike jonze""|""subway""|""till its over""|""smart speaker""|""home speaker""|""smart home""|""hoyte van hoytema",5491259,63317,14823,0,https://i.ytimg.com/vi/305ryPvU6A8/default.jpg,True,False
7D6MX0OquQA,18.08.03,Tottenham vs Juventus 1-2 All Goals & Highlights 2018 (Last Match) 1080 HD,VA10HD,17,2018-03-07T21:37:59.000Z,"Tottenham vs Juventus""|""Tottenham vs Juventus 1-2""|""Tottenham""|""Juventus""|""Tottenham vs Juventus Highlights""|""Tottenham vs Juventus Highlights 2018""|""Tottenham vs Juventus All Goals""|""Tottenham Highlights""|""Juventus Highlights""|""Juventus vs Tottenham""|""Tottenham vs Juventus UCL",1405710,5989,6502,0,https://i.ytimg.com/vi/7D6MX0OquQA/default.jpg,True,False
zuh0BrrGGN0,18.08.03,Milliardaires : les nouveaux maîtres du monde #cdanslair 07.03.2018,C dans l'air,24,2018-03-07T18:08:03.000Z,"argent""|""riche""|""milliardaires""|""économie""|""finance""|""Forbes",9365,56,15,0,https://i.ytimg.com/vi/zuh0BrrGGN0/default.jpg,True,False
x4kJgNSNskM,18.08.03,Jean-Marie Le Pen - Grandes Gueules RMC,Jean-Marie Le Pen,25,2018-03-06T13:51:23.000Z,"jean-marie le pen""|""front national""|""marine le pen""|""france""|""politique""|""journal""|""de""|""bord""|""media""|""fn""|""sarkozy""|""mlp""|""presidentielles",28407,0,0,0,https://i.ytimg.com/vi/x4kJgNSNskM/default.jpg,True,False
uFlHWy9vudY,18.08.03,After Foot du mardi 06/03 – Partie 3/7 - Débrief de PSG/Real Madrid (1-2),AFTER FOOT,17,2018-03-07T00:25:32.000Z,"BFMSPORTBOOST""|""afterfoot""|""football""|""debat""|""strategie""|""reactions""|""gilbert brisbois""|""compte-rendus""|""sport""|""rmc""|""rmcsport""|""radio""|""opinion""|""daniel riolo""|""jerome rothen""|""william gallas""|""ldc""|""real madrid""|""psg",62746,0,0,0,https://i.ytimg.com/vi/uFlHWy9vudY/default.jpg,True,False
yvKnJTlxqFE,18.08.03,Comment corriger sa prière (prosternations de l'oubli).  Rachid Eljay,Pr. Rachid Eljay chaine officielle 1,27,2018-03-07T18:33:23.000Z,"imam""|""Brest""|""Rachid""|""El""|""jay""|""Abou""|""houdeyfa""|""Islam""|""Allah""|""mosquée""|""إسلام""|""mort""|""facebook""|""musulman""|""tombe""|""tawhid""|""soeurs""|""mariage""|""divorce""|""dépression""|""angoisse""|""religion""|""soucis""|""maliki""|""madhab""|""maroc""|""sunna""|""hadith""|""ccib""|""centre""|""culturel""|""paradis""|""enfer""|""hijab""|""voile""|""fiqh""|""'aquida""|""tafsir""|""hanifa""|""shafi'i""|""ahmed""|""aumone""|""invocation""|""média""|""uoif""|""cfcm""|""prophète""|""Dieu""|""ange""|""buzz""|""jinn""|""sermon""|""conférence""|""tolérance""|""algérie""|""tunisie""|""sénegale""|""fatwa""|""salaf",6508,499,8,0,https://i.ytimg.com/vi/yvKnJTlxqFE/default.jpg,True,False
u4LYpKqVo0s,18.09.03,On nettoie l’info – Mars 2018,ERTV Officiel,25,2018-03-07T11:53:49.000Z,"Mennel""|""BHL""|""Erdogan""|""ERFM""|""Pologne""|""UE""|""Macron""|""Médias""|""Jeanne d'Arc""|""Fachosphère""|""Sarcelles",22715,0,0,0,https://i.ytimg.com/vi/u4LYpKqVo0s/default.jpg,True,False
